game,rl_player,rl_team,winner,turns,capped,score_a,score_b,total_reward,avg_reward_recent,win_rate_recent,policy_loss,entropy,avg_selected_action_prob,grad_norm,weight_delta_norm,learning_rate,epsilon,temperature,decisions,explored_actions,sampled_actions,greedy_actions,checkpoint_path,eval_win_rate,eval_avg_reward,warning
887,2,A,A,330,False,8,6,506.35625,-87.74215624999994,0.42,10.629451751708984,0.6992227435112,0.609253763722025,32.23530232211859,0.00013959778187721769,1e-05,0.1,1.0,45,2,43,0,,,,
888,3,B,B,343,False,5,8,504.259375,-77.5677890625,0.43,-5.553478240966797,0.35555899143218994,0.7392215229984787,15.21405233416474,0.00013582610003084618,1e-05,0.1,1.0,27,3,24,0,,,,
889,0,A,B,319,False,5,8,-536.6046875000001,-78.06533593749998,0.43,-42.588348388671875,0.5690038204193115,0.5874573022369141,78.51262598334024,0.00019342806097362154,1e-05,0.1,1.0,31,5,26,0,,,,
890,1,B,B,286,False,5,8,509.26874999999995,-77.92983593749996,0.43,51.74554443359375,0.3500976860523224,0.7086418105671269,107.21211592479628,0.00023181107010487932,1e-05,0.1,1.0,22,3,19,0,,,,
891,2,A,A,316,False,8,7,527.2109375,-67.30346093749999,0.44,-1.8084897994995117,0.37760239839553833,0.6397548880467581,19.849067978413284,0.00021659973582265296,1e-05,0.1,1.0,31,6,25,0,,,,
892,3,B,A,243,False,8,5,-490.35234375,-67.26974218750003,0.44,9.222411155700684,0.550947368144989,0.6900566399563104,15.192537401694878,0.00020129149616092358,1e-05,0.1,1.0,32,2,30,0,,,,
893,0,A,A,281,False,8,7,520.6218749999999,-67.26116406249999,0.44,13.790075302124023,0.5722990036010742,0.5391789447785501,48.36060958469551,0.00019980434378818687,1e-05,0.1,1.0,31,5,26,0,,,,
894,1,B,B,306,False,4,8,526.3890625,-56.62828906250001,0.45,-8.020245552062988,0.6590628623962402,0.650769021247854,50.2338533124222,0.00020692687795717714,1e-05,0.1,1.0,45,3,42,0,,,,
895,2,A,A,282,False,8,6,505.77500000000003,-46.31993750000003,0.46,8.448513984680176,0.3161312937736511,0.7956211989784512,16.334055957691632,0.00018769383608470124,1e-05,0.1,1.0,33,1,32,0,,,,
896,3,B,B,362,False,6,8,505.33125,-46.254109375000006,0.46,-41.75839614868164,0.37057700753211975,0.7148153462128701,69.93690750750663,0.0001846770758994898,1e-05,0.1,1.0,36,4,32,0,,,,
897,0,A,A,284,False,8,4,527.68125,-35.92365625000003,0.47,0.08473125845193863,0.525906503200531,0.7326031667382821,53.463860181156456,0.00019664848361032543,1e-05,0.1,1.0,46,2,44,0,,,,
898,1,B,B,375,False,6,8,501.4171875,-25.398859375000047,0.48,-7.269172668457031,0.4282321035861969,0.6950427534620675,73.95340717153708,0.0002851241688553053,1e-05,0.1,1.0,53,5,48,0,,,,
899,2,A,B,421,False,6,8,-543.2046875,-25.81887500000005,0.48,30.046838760375977,0.41381344199180603,0.7003694177664465,75.6054317025277,0.00025298923122160427,1e-05,0.1,1.0,59,7,52,0,,,,
900,3,B,B,388,False,7,8,491.990625,-26.24273437500005,0.48,12.450889587402344,0.5228078365325928,0.6466300460351772,63.81017654802344,0.00023623167351054618,1e-05,0.1,1.0,49,7,42,0,,,,
901,0,A,A,331,False,8,5,499.5421875,-16.341968750000035,0.49,21.28205108642578,0.46157369017601013,0.6835674467363868,60.69395831802923,0.0002597115893204302,1e-05,0.1,1.0,40,5,35,0,,,,
902,1,B,B,287,False,7,8,487.2,-6.493851562500035,0.5,-0.21232792735099792,0.5475183129310608,0.7056806908968167,25.309163536398255,0.0002389872681763729,1e-05,0.1,1.0,39,3,36,0,,,,
903,2,A,B,266,False,7,8,-497.9578125,-6.612398437500022,0.5,1.052120327949524,0.49761462211608887,0.7371527830074573,13.3779757428977,0.0002151120658977316,1e-05,0.1,1.0,29,0,29,0,,,,
904,3,B,A,299,False,8,6,-507.66015625,-16.691562500000042,0.49,-45.89051818847656,0.6573148369789124,0.5818815648223883,80.5817382297546,0.00022042978033449213,1e-05,0.1,1.0,51,8,43,0,,,,
905,0,A,A,267,False,8,6,521.053125,-16.376390625000045,0.49,-0.4316730797290802,0.3963203728199005,0.7459287796104036,14.555641435834989,0.00020062509469458836,1e-05,0.1,1.0,25,2,23,0,,,,
906,1,B,A,355,False,8,7,-497.37265625,-16.172632812500026,0.49,13.874247550964355,0.6786437034606934,0.49271682394301736,70.2431188028508,0.0002141922106890703,1e-05,0.1,1.0,44,6,38,0,,,,
907,2,A,A,465,False,8,6,497.68906250000003,-6.176382812500024,0.5,-1.3895381689071655,0.41034892201423645,0.6451905151054214,54.500356633332586,0.0002193718670501194,1e-05,0.1,1.0,65,8,57,0,,,,
908,3,B,A,364,False,8,7,-495.6890625,-16.180039062500033,0.49,-5.523568153381348,0.5135221481323242,0.6589445143797814,17.160821857574106,0.00020627189986995517,1e-05,0.1,1.0,49,8,41,0,,,,
909,0,A,A,396,False,8,6,500.721875,-16.03788281250003,0.49,15.755572319030762,0.727610170841217,0.5880216075373548,56.600419904390534,0.00019485407552853688,1e-05,0.1,1.0,56,2,54,0,,,,
910,1,B,A,449,False,8,6,-526.8375,-26.64330468750005,0.48,29.27937126159668,0.39784929156303406,0.701227922704706,86.53477133649653,0.00023332550496310195,1e-05,0.1,1.0,58,7,51,0,,,,
911,2,A,B,203,False,5,8,-492.11171875,-36.443000000000026,0.47,5.272099494934082,0.5417246222496033,0.6360485260449951,41.1186171418775,0.00021864278657752996,1e-05,0.1,1.0,31,3,28,0,,,,
912,3,B,A,442,False,8,7,-501.3390625,-36.56281250000005,0.47,12.122584342956543,0.4243294894695282,0.6610848645684482,62.70044494117904,0.00022400009221433515,1e-05,0.1,1.0,43,2,41,0,,,,
913,0,A,B,299,False,5,8,-538.0031250000001,-46.96935937500003,0.46,0.6650972366333008,0.5687717795372009,0.6893667898007801,33.86201775908514,0.00023011600328732396,1e-05,0.1,1.0,35,1,34,0,,,,
914,1,B,A,329,False,8,7,-486.7125,-46.969773437500045,0.46,-42.431888580322266,0.40081220865249634,0.7691323923213141,56.53173612751177,0.00021977061444379147,1e-05,0.1,1.0,35,4,31,0,,,,
915,2,A,A,350,False,8,7,488.5,-36.769179687500035,0.47,-2.866211175918579,0.515143871307373,0.7670693932609125,18.972061020236527,0.0002008210972251245,1e-05,0.1,1.0,44,0,44,0,,,,
916,3,B,A,389,False,8,6,-518.19140625,-36.88912500000003,0.47,19.211715698242188,0.6522693634033203,0.639076354908078,43.735633039051265,0.0002014358211958622,1e-05,0.1,1.0,44,4,40,0,,,,
917,0,A,B,291,False,7,8,-495.9625,-36.79587500000003,0.47,3.0182127952575684,0.3939199447631836,0.7700590349268168,14.580838738499327,0.0001950999720068815,1e-05,0.1,1.0,32,3,29,0,,,,
918,1,B,A,246,False,8,5,-513.075,-36.770906250000024,0.47,3.5520410537719727,0.39552515745162964,0.7778276893261232,4.38588590978363,0.00017574647995017065,1e-05,0.1,1.0,19,1,18,0,,,,
919,2,A,A,393,False,8,7,501.24375000000003,-36.95275000000004,0.47,10.489530563354492,0.5042470693588257,0.712091167979851,40.35712191292643,0.00017468429174648638,1e-05,0.1,1.0,41,2,39,0,,,,
920,3,B,A,373,False,8,6,-534.8898437500001,-37.064882812500024,0.47,-4.252353191375732,0.5277679562568665,0.6971495956663163,23.3974200064904,0.00015909195868360517,1e-05,0.1,1.0,31,2,29,0,,,,
921,0,A,B,302,False,5,8,-524.61015625,-36.82003125000002,0.47,7.41797399520874,0.6494998931884766,0.6050824349244627,17.67558677663187,0.00015508230178268366,1e-05,0.1,1.0,26,2,24,0,,,,
922,1,B,A,348,False,8,6,-521.96796875,-36.69647656250001,0.47,17.583738327026367,0.46566063165664673,0.6723092855003987,26.35156962939626,0.00014192094926625606,1e-05,0.1,1.0,33,4,29,0,,,,
923,2,A,B,196,False,4,8,-492.89609375,-36.36423437500002,0.47,32.996070861816406,0.5204712152481079,0.4885201532255399,69.62231244293258,0.00019903109354632364,1e-05,0.1,1.0,23,5,18,0,,,,
924,3,B,B,334,False,6,8,529.2765625,-35.796656250000005,0.47,-3.9528114795684814,0.46075838804244995,0.6976916228293204,32.809108067433236,0.00018518660605275228,1e-05,0.1,1.0,51,4,47,0,,,,
925,0,A,B,348,False,6,8,-499.9328125,-35.59734375000003,0.47,47.012516021728516,0.4373253285884857,0.6386508740958005,111.38338097645311,0.00023544572736212025,1e-05,0.1,1.0,35,5,30,0,,,,
926,1,B,A,163,False,8,2,-527.98125,-45.93351562500002,0.46,1.2939708232879639,0.3413449227809906,0.7434580240398645,4.508113588127279,0.00021336230698041896,1e-05,0.1,1.0,10,2,8,0,,,,
927,2,A,B,287,False,6,8,-522.6375,-45.93811718750002,0.46,59.12978744506836,0.6829633116722107,0.5585373157166256,120.5341873508529,0.0003431157231434441,1e-05,0.1,1.0,37,5,32,0,,,,
928,3,B,A,255,False,8,5,-530.8125,-46.025570312500015,0.46,-18.769113540649414,0.6117426753044128,0.5998735843880801,58.94315066226425,0.0002863932991666025,1e-05,0.1,1.0,34,3,31,0,,,,
929,0,A,B,375,False,6,8,-531.65625,-45.76222656250001,0.46,14.02353572845459,0.28441062569618225,0.7283500732138414,67.29979642658097,0.0002935131046342834,1e-05,0.1,1.0,40,7,33,0,,,,
930,1,B,A,360,False,8,6,-535.965625,-45.928093750000016,0.46,1.5478566884994507,0.45400917530059814,0.7251567522684733,23.832321531092404,0.00026673726454633104,1e-05,0.1,1.0,45,2,43,0,,,,
931,2,A,B,452,False,7,8,-537.5960937500001,-56.61727343750002,0.45,12.962142944335938,0.48002564907073975,0.70506123456915,39.841764836102776,0.0002591013958439758,1e-05,0.1,1.0,51,3,48,0,,,,
932,3,B,A,239,False,8,6,-490.52890625,-56.14268750000001,0.45,42.094749450683594,0.3573366105556488,0.7328457938938508,98.60173151000052,0.000314083525950506,1e-05,0.1,1.0,26,5,21,0,,,,
933,0,A,B,241,False,3,8,-524.5875,-66.423640625,0.44,4.213574409484863,0.5463274717330933,0.6439193113141568,15.775683908760701,0.0002895260051437248,1e-05,0.1,1.0,28,3,25,0,,,,
934,1,B,B,363,False,7,8,500.77500000000003,-56.55152343750001,0.45,11.521105766296387,0.6549058556556702,0.5473936840008686,87.33985335709022,0.0003127697678870589,1e-05,0.1,1.0,51,8,43,0,,,,
935,2,A,A,228,False,8,6,506.525,-56.39417968750001,0.45,-6.139730930328369,0.616930365562439,0.6377041838296228,23.635662222027364,0.0002847563265326882,1e-05,0.1,1.0,27,2,25,0,,,,
936,3,B,A,354,False,8,6,-517.91875,-56.40374218750001,0.45,-11.200757026672363,0.5574600100517273,0.6523589220736582,33.141104934460266,0.0002674294070876654,1e-05,0.1,1.0,43,3,40,0,,,,
937,0,A,B,254,False,6,8,-512.0421875,-56.276539062500014,0.45,-17.116016387939453,0.35698452591896057,0.6238470818199807,24.758209985890378,0.00024317698269271242,1e-05,0.1,1.0,26,4,22,0,,,,
938,1,B,A,475,False,8,6,-551.4078125000001,-56.58573437500001,0.45,34.702056884765625,0.4411660134792328,0.6333838578886407,70.16859696002831,0.00025163081503569196,1e-05,0.1,1.0,44,8,36,0,,,,
939,2,A,A,323,False,8,6,501.115625,-56.837125000000015,0.45,8.494125366210938,0.5092359185218811,0.6927400877497889,33.39106110784412,0.0002507503389821928,1e-05,0.1,1.0,37,1,36,0,,,,
940,3,B,A,313,False,8,5,-535.7726562500001,-67.28067968750001,0.44,3.0934109687805176,0.6524487137794495,0.5519185581059923,75.76872455133314,0.0003147457071951404,1e-05,0.1,1.0,53,8,45,0,,,,
941,0,A,B,323,False,7,8,-508.8921875,-67.1478984375,0.44,49.61466598510742,0.7913587689399719,0.5400158956743131,160.83387220821135,0.00041729042084449425,1e-05,0.1,1.0,56,7,49,0,,,,
942,1,B,A,549,False,8,6,-567.8125,-77.94549218750001,0.43,-6.589118003845215,0.6274506449699402,0.5707630438820226,42.21545691171218,0.0003936074016460748,1e-05,0.1,1.0,63,10,53,0,,,,
943,2,A,A,233,False,8,5,512.325,-67.90933593750002,0.44,3.490231513977051,0.586076557636261,0.6895203303273131,23.280641126827934,0.0003610987204702313,1e-05,0.1,1.0,41,0,41,0,,,,
944,3,B,A,310,False,8,5,-516.0671875,-78.36057031250002,0.43,24.107173919677734,0.6084375381469727,0.5869316974529284,45.639432297848366,0.0003565809727391612,1e-05,0.1,1.0,35,4,31,0,,,,
945,0,A,A,289,False,8,7,523.9609375,-67.44792968750001,0.44,-50.443851470947266,0.5824916362762451,0.6047243689772646,72.74132514945975,0.00031685330152398956,1e-05,0.1,1.0,45,9,36,0,,,,
946,1,B,A,182,False,8,4,-517.24140625,-77.604171875,0.43,-7.812320709228516,0.3892790377140045,0.7120494409965323,15.480735248118473,0.00028691057591432315,1e-05,0.1,1.0,18,1,17,0,,,,
947,2,A,B,274,False,5,8,-525.98515625,-87.90127343750002,0.42,6.606372356414795,0.748935878276825,0.6196346019168157,10.489705592458806,0.000260253105024657,1e-05,0.1,1.0,37,2,35,0,,,,
948,3,B,A,480,False,8,7,-541.2125000000001,-98.54313281250002,0.41,23.40921401977539,0.5617422461509705,0.6287737642528376,62.97750883216931,0.00025389725805758013,1e-05,0.1,1.0,52,6,46,0,,,,
949,0,A,B,292,False,6,8,-505.0171875,-98.27005468750002,0.41,43.289947509765625,0.6792158484458923,0.6566731073809863,60.49274707611198,0.00024006424021426104,1e-05,0.1,1.0,44,3,41,0,,,,
950,1,B,B,383,False,7,8,495.325,-98.6001015625,0.41,-28.908435821533203,0.5346766114234924,0.6764461948421964,50.18592925746102,0.00021647667884959964,1e-05,0.1,1.0,57,7,50,0,,,,
951,2,A,B,236,False,4,8,-541.3109375,-98.41437499999998,0.41,-12.291186332702637,0.5879889130592346,0.5882094781811569,41.66709465076373,0.00021285971186559891,1e-05,0.1,1.0,34,3,31,0,,,,
952,3,B,B,302,False,6,8,508.7625,-88.07875,0.42,-39.168495178222656,0.610381007194519,0.5461373538238093,89.09162958539243,0.0002286544855409283,1e-05,0.1,1.0,41,7,34,0,,,,
953,0,A,B,289,False,7,8,-487.075,-98.15757812499999,0.41,5.192886829376221,0.3229363262653351,0.7504723077931196,34.49898331139721,0.00021215137444401057,1e-05,0.1,1.0,33,4,29,0,,,,
954,1,B,B,349,False,7,8,498.78125,-87.9310546875,0.42,1.655997633934021,0.47086235880851746,0.6827164300907911,3.256408052487575,0.0001928433756695056,1e-05,0.1,1.0,44,4,40,0,,,,
955,2,A,A,413,False,8,6,489.36875,-77.96786718750002,0.43,29.449125289916992,0.4448533356189728,0.7542055037430775,54.706312473806186,0.000214637483777384,1e-05,0.1,1.0,57,5,52,0,,,,
956,3,B,A,254,False,8,5,-501.08671875,-77.686734375,0.43,-6.347570419311523,0.4829201400279999,0.6768674870111517,46.07124864933364,0.0002296944658226171,1e-05,0.1,1.0,25,3,22,0,,,,
957,0,A,A,303,False,8,5,499.38125,-77.73203125000002,0.43,14.883519172668457,0.6096628308296204,0.6376028390953392,39.349898447596466,0.0003053135901151021,1e-05,0.1,1.0,48,5,43,0,,,,
958,1,B,A,257,False,8,5,-499.78749999999997,-87.64967187500002,0.42,-1.6753149032592773,0.4166238307952881,0.825479519367218,11.634793885734783,0.00027669620031578853,1e-05,0.1,1.0,15,0,15,0,,,,
959,2,A,B,263,False,5,8,-511.93671875,-87.4611796875,0.42,-7.752478122711182,0.5135310292243958,0.6771170926584698,21.540582281224882,0.0002502800754333058,1e-05,0.1,1.0,30,3,27,0,,,,
960,3,B,A,365,False,8,5,-552.73125,-98.21605468750002,0.41,-1.1556793451309204,0.6036856174468994,0.7005881292176882,14.044292166455927,0.00022822052057627816,1e-05,0.1,1.0,41,2,39,0,,,,
961,0,A,B,438,False,7,8,-526.90625,-108.43192968750002,0.4,22.53826332092285,0.6997437477111816,0.5415676546978672,56.699246164712555,0.0002426903469873315,1e-05,0.1,1.0,59,6,53,0,,,,
962,1,B,A,390,False,8,7,-497.746875,-108.07603906250002,0.4,-68.99451446533203,0.5516173839569092,0.6320260637549685,92.21712983274352,0.00024446948459775605,1e-05,0.1,1.0,48,7,41,0,,,,
963,2,A,A,345,False,8,6,499.825,-108.17417968750001,0.4,-29.589570999145508,0.4346213638782501,0.676368165980412,87.54436729729012,0.00024638197387438315,1e-05,0.1,1.0,49,5,44,0,,,,
964,3,B,B,429,False,7,8,495.6640625,-98.03147656250002,0.41,-2.688877582550049,0.5707108378410339,0.5996172813838232,72.40123262363478,0.0002864403834396924,1e-05,0.1,1.0,66,9,57,0,,,,
965,0,A,A,252,False,8,6,511.025,-87.54722656250001,0.42,-11.789276123046875,0.4735271632671356,0.6775587121409217,53.98703596897945,0.00026371185611858436,1e-05,0.1,1.0,30,2,28,0,,,,
966,1,B,A,272,False,8,5,-507.975,-87.50885156250003,0.42,21.505239486694336,0.6351634860038757,0.553213017177768,64.10856492283192,0.0002548944289857047,1e-05,0.1,1.0,34,4,30,0,,,,
967,2,A,B,364,False,7,8,-509.59375,-87.34038281250001,0.42,9.320298194885254,0.5072600841522217,0.6479286742658547,23.90230162751049,0.00024205341624866894,1e-05,0.1,1.0,48,5,43,0,,,,
968,3,B,A,316,False,8,6,-492.39609375,-87.11853125000002,0.42,86.98764038085938,0.5096543431282043,0.6436140187029312,140.63897919414205,0.0003322251553707233,1e-05,0.1,1.0,41,7,34,0,,,,
969,0,A,A,340,False,8,7,504.55,-76.880421875,0.43,-26.907835006713867,0.4786629378795624,0.6543174731983397,48.95172891357471,0.00030399199874029656,1e-05,0.1,1.0,39,4,35,0,,,,
970,1,B,B,298,False,5,8,505.54375,-77.05548437500002,0.43,-44.76934814453125,0.4815184772014618,0.6276624272547154,71.05121667592877,0.0002870886870187854,1e-05,0.1,1.0,48,6,42,0,,,,
971,2,A,A,254,False,8,5,535.6296874999999,-76.764640625,0.43,5.627655506134033,0.5319172143936157,0.7155247275331522,19.785284663321594,0.0002594856066265397,1e-05,0.1,1.0,39,1,38,0,,,,
972,3,B,B,280,False,6,8,519.7515625,-76.59342187500003,0.43,5.738338947296143,0.4837955832481384,0.6549255463637804,48.19995824345217,0.00026502794136191147,1e-05,0.1,1.0,38,5,33,0,,,,
973,0,A,A,384,False,8,7,487.1,-76.81450000000001,0.43,-15.474803924560547,0.5034368634223938,0.6262400361757816,48.81240841553777,0.00025619429477057737,1e-05,0.1,1.0,53,11,42,0,,,,
974,1,B,A,371,False,8,7,-509.19765624999997,-86.98010156250002,0.42,4.352747440338135,0.5943091511726379,0.7169742016716206,55.227465706719066,0.0002230883080864279,1e-05,0.1,1.0,47,2,45,0,,,,
975,2,A,A,457,False,8,7,476.6578125,-76.88960937500002,0.43,-7.518057346343994,0.680250883102417,0.6106290340277495,58.48500111357182,0.00023061606644010052,1e-05,0.1,1.0,51,5,46,0,,,,
976,3,B,A,285,False,8,5,-528.91640625,-77.10322656250003,0.43,-24.928768157958984,0.5379765629768372,0.6386652550261884,55.76244312407721,0.00023928783707250054,1e-05,0.1,1.0,28,3,25,0,,,,
977,0,A,B,251,False,5,8,-515.0234375,-77.00449218750002,0.43,-2.317708969116211,0.45211219787597656,0.7441379026997657,6.923955717489909,0.00021504402349885253,1e-05,0.1,1.0,21,2,19,0,,,,
978,1,B,B,463,False,6,8,497.690625,-66.81708593750004,0.44,-2.8109230995178223,0.37819963693618774,0.7036801259353525,40.01347232676368,0.00020171303623651995,1e-05,0.1,1.0,50,6,44,0,,,,
979,2,A,A,411,False,8,6,471.9749999999999,-67.13167968750004,0.44,-41.61090087890625,0.4394976496696472,0.6967691915292589,70.83444732069256,0.00020863624992452495,1e-05,0.1,1.0,49,5,44,0,,,,
980,3,B,B,412,False,6,8,487.4796875,-56.895601562500026,0.45,53.1266975402832,0.4411151111125946,0.6946597946091442,69.94719504386761,0.00018012209967090232,1e-05,0.1,1.0,52,3,49,0,,,,
981,0,A,A,260,False,8,7,510.34999999999997,-57.140429687500024,0.45,14.499881744384766,0.6804512143135071,0.6092167104578626,66.19965531145867,0.00023171971439237088,1e-05,0.1,1.0,30,2,28,0,,,,
982,1,B,A,363,False,8,7,-526.746875,-67.40147656250002,0.44,23.744802474975586,0.5858480334281921,0.571781551510927,47.54008695489022,0.00022092566330460448,1e-05,0.1,1.0,46,5,41,0,,,,
983,2,A,A,389,False,8,7,499.5671875,-57.489976562500026,0.45,-11.751635551452637,0.30231040716171265,0.7821970543927635,22.24199601353525,0.0002025540519161939,1e-05,0.1,1.0,45,4,41,0,,,,
984,3,B,B,227,False,4,8,524.3,-57.312226562500015,0.45,2.2191474437713623,0.39260172843933105,0.784654053774747,9.650033071330736,0.00018280494319870808,1e-05,0.1,1.0,22,0,22,0,,,,
985,0,A,B,504,False,6,8,-544.6078125,-67.7887421875,0.44,-6.56040096282959,0.561782717704773,0.5773000333510685,48.28851492280581,0.00019008685807733993,1e-05,0.1,1.0,59,7,52,0,,,,
986,1,B,A,319,False,8,6,-517.54765625,-67.72134375000002,0.44,7.440227031707764,0.3195354640483856,0.7801914563669692,38.89405211333965,0.00018087767734456387,1e-05,0.1,1.0,39,3,36,0,,,,
987,2,A,B,391,False,5,8,-536.8859375000001,-78.15376562500002,0.43,-3.598342180252075,0.842143714427948,0.5671990758228012,31.063846813678243,0.00016146092176568187,1e-05,0.1,1.0,43,5,38,0,,,,
988,3,B,B,264,False,5,8,518.5109375,-78.01125,0.43,2.7430388927459717,0.4920274317264557,0.6338283277958605,57.154753140843034,0.0001655184283701697,1e-05,0.1,1.0,40,8,32,0,,,,
989,0,A,B,210,False,4,8,-515.675,-77.80195312500001,0.43,1.189130425453186,0.2752218246459961,0.7240020768716932,16.251661798566307,0.0001648975986789256,1e-05,0.1,1.0,10,1,9,0,,,,
990,1,B,B,447,False,7,8,510.54843750000003,-77.78915625000002,0.43,-10.6317720413208,0.7784325480461121,0.6488271448762893,38.71017162333433,0.00017037758388115486,1e-05,0.1,1.0,50,6,44,0,,,,
991,2,A,A,340,False,8,4,483.9515624999999,-78.22175000000003,0.43,9.935498237609863,0.5120920538902283,0.630706582884421,52.02909114892353,0.00016850805117397174,1e-05,0.1,1.0,50,5,45,0,,,,
992,3,B,A,298,False,8,5,-506.37109375,-78.3819375,0.43,11.889787673950195,0.5377033352851868,0.650084374350878,41.95353258677539,0.00017803400750558208,1e-05,0.1,1.0,42,4,38,0,,,,
993,0,A,B,404,False,6,8,-537.7750000000001,-88.96590625000003,0.42,-4.697108268737793,0.4505770802497864,0.7570977531201941,25.095364213431083,0.0001718691694350698,1e-05,0.1,1.0,38,2,36,0,,,,
994,1,B,B,378,False,6,8,480.29999999999995,-89.42679687500002,0.42,6.728443145751953,0.3967004120349884,0.7311804760325231,15.736729013301414,0.00016230774832705076,1e-05,0.1,1.0,40,4,36,0,,,,
995,2,A,B,410,False,6,8,-527.3125000000001,-99.75767187500003,0.41,-21.106721878051758,0.751309871673584,0.4774137893720152,51.7598342348945,0.000196673370213128,1e-05,0.1,1.0,32,3,29,0,,,,
996,3,B,B,277,False,4,8,511.7921875,-99.69306250000004,0.41,13.94665813446045,0.45234766602516174,0.6934140513788277,42.565422570627284,0.00019803034053702376,1e-05,0.1,1.0,35,4,31,0,,,,
997,0,A,A,292,False,8,7,520.3859375,-99.76601562500004,0.41,7.675375938415527,0.5216712951660156,0.7003045601822022,5.918684830446645,0.00017850260665765728,1e-05,0.1,1.0,36,1,35,0,,,,
998,1,B,A,315,False,8,3,-539.7492187500001,-110.17767968750002,0.4,24.555797576904297,0.5989567637443542,0.628581973650474,43.35844448394633,0.00018875610321811563,1e-05,0.1,1.0,36,5,31,0,,,,
999,2,A,B,220,False,4,8,-527.1984375000001,-110.01761718750002,0.4,4.670350074768066,0.7141024470329285,0.6372432445734739,25.188488092289507,0.00017663390230199705,1e-05,0.1,1.0,25,0,25,0,,,,
1000,3,B,B,229,False,4,8,525.43125,-109.68321093750002,0.4,6.468869209289551,0.4805566668510437,0.6997876722485789,29.01989647542976,0.00015778811237116005,1e-05,0.1,1.0,31,0,31,0,brandi_dog/agents/reinforcement_learning/checkpoints/agent_2/checkpoint_agent_2_1000.pt,0.3,-208.57453125,
1001,0,A,A,337,False,8,6,501.1125,-109.66750781250002,0.4,-3.0837368965148926,0.6873205304145813,0.5969138073627479,14.870545442873842,0.0001477666392830601,1e-05,0.1,1.0,39,1,38,379,,,,
1002,1,B,B,390,False,7,8,510.6609375,-109.4328984375,0.4,25.32343101501465,0.500324547290802,0.7126107738550865,45.291158590860455,0.00014992865934269778,1e-05,0.1,1.0,33,1,32,0,,,,
1003,2,A,B,294,False,7,8,-503.8765625,-109.49208593750001,0.4,4.3436994552612305,0.6147332191467285,0.6195016749823624,61.48811773295557,0.00014817947165227842,1e-05,0.1,1.0,26,4,22,0,,,,
1004,3,B,A,237,False,8,5,-491.8140625,-109.33362500000001,0.4,-3.8263652324676514,0.7115103006362915,0.5967663235410496,25.29340721962614,0.0001369261563180699,1e-05,0.1,1.0,27,2,25,0,,,,
